Date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m2),PAR (µmol/m2/s),max. PAR (µmol/m2/s),Tlog (degC),CO2 (ppm)
28-11-2022,988.3940278,4.825069444,278.9039583,1.677222222,80.23236111,8.638680556,6.902083333,1.736388889,4.355208333,6.982569444,1235.415972,2.600902778,3.86125,179.9020833,0.000694444,34.02777778,22.77493056,45.50152778,48.27,14.840625,437.675
29-11-2022,990.9888194,4.840972222,278.7104861,4.838680556,99.98541667,8.64375,8.6425,0.001319444,5.442222222,8.719652778,1237.757292,1.404305556,2.207569444,193.9642361,0.006944444,169.375,10.04048611,21.95326389,23.55534722,15.80326389,449.5243056
30-11-2022,996.1700694,4.864097222,278.3188889,3.684513889,92.17569444,8.652986111,7.977986111,0.675347222,4.996944444,8.009722222,1244.464653,1.208194444,1.880486111,175.9936806,0,0,19.79881944,39.47118056,41.15708333,16.20527778,448.7284722
01-12-2022,999.3297222,0.460694444,273.663125,0.361736111,99.30625,6.324027778,6.275486111,0.048472222,3.915416667,6.279930556,1269.334583,2.705,3.818125,30.77930556,0.001388889,112.9166667,7.236319444,15.44520833,16.83256944,9.840138889,454.8166667
02-12-2022,996.4772917,-0.719097222,272.7073611,-0.718472222,100,5.795763889,5.795763889,0,3.625833333,5.816388889,1271.403958,3.397083333,4.918125,32.891875,0.027777778,470.1388889,10.14375,19.38006944,21.773125,8.132083333,441.6048611
03-12-2022,994.3084028,-1.239722222,272.3560417,-1.239513889,100,5.578194444,5.578194444,0,3.496736111,5.609722222,1271.164583,2.456736111,3.476875,37.88527778,0.000694444,131.1111111,12.62375,27.828125,30.31069444,8.476388889,442.1041667
04-12-2022,990.5913194,-0.145416667,273.7446528,-0.145069444,100,6.044722222,6.044722222,0,3.804513889,6.102152778,1261.103611,2.21375,3.30375,31.48138889,0,7.083333333,7.084236111,16.050625,18.31166667,9.209930556,452.46875
05-12-2022,991.0470139,1.039097222,274.895,1.038958333,100,6.589027778,6.589027778,0,4.145694444,6.648125,1255.975417,0.743888889,1.295486111,209.1749306,0.010416667,79.30555556,11.15708333,24.09243056,26.76902778,12.32513889,469.3888889
06-12-2022,990.003125,1.823055556,275.76375,1.672013889,98.93125,6.970208333,6.894861111,0.075694444,4.343472222,6.964583333,1250.928611,1.417430556,2.597638889,242.5020139,0,11.04166667,9.073333333,20.14715278,22.46618056,12.48166667,461.2090278
07-12-2022,986.6472222,2.356388889,276.5672917,1.266388889,92.61763889,7.264166667,6.707152778,0.556388889,4.239444444,6.798194444,1244.377222,1.478958333,2.759583333,223.2764583,0.011111111,45.20833333,39.48291667,75.67104167,102.2496528,12.42256944,431.0416667
08-12-2022,981.6988889,2.335138889,276.9440972,1.009930556,91.18875,7.247708333,6.573680556,0.674513889,4.175486111,6.695833333,1238.274653,1.911944444,2.899861111,199.2854167,0.002777778,8.819444444,25.68388889,50.39298611,60.28534722,12.56583333,433.8979167
09-12-2022,979.8493056,1.000486111,275.7511111,0.621111111,97.34722222,6.570902778,6.39125,0.179652778,4.067569444,6.522638889,1242.021458,1.860347222,2.679375,106.6864583,0.000694444,14.79166667,22.21055556,43.34388889,55.87034722,11.12395833,440.2638889
10-12-2022,982.1771528,-0.963541667,273.5908333,-1.258194444,97.86944444,5.696944444,5.577708333,0.119166667,3.540625,5.679583333,1254.360694,2.411111111,3.591944444,32.89798611,0.001388889,255.8333333,6.119375,13.20902778,15.37708333,8.458611111,435.5222222
11-12-2022,983.5075,-3.450208333,270.9863889,-4.396180556,93.14652778,4.733819444,4.411041667,0.322708333,2.794652778,4.485208333,1268.20625,1.458958333,2.242291667,97.62944444,0,117.2222222,10.778125,22.30888889,24.71694444,7.450208333,432.6993056
12-12-2022,985.5853472,-4.31625,269.9535417,-5.348263889,92.68597222,4.463402778,4.110347222,0.353194444,2.598194444,4.170486111,1275.182292,0.879305556,1.481458333,189.7331944,0,85.48611111,23.27680556,41.84777778,45.15125,8.20625,442.9027778
13-12-2022,985.52,-8.208611111,266.049375,-9.295347222,92.19208333,3.339444444,3.040416667,0.299236111,1.921319444,3.085,1294.427361,0.794166667,1.385416667,173.1824306,0,0,63.87020833,89.86173611,93.01618056,8.415625,463.5340278
14-12-2022,977.6352778,-5.723472222,269.1644444,-6.391805556,95.05347222,4.019444444,3.816388889,0.202152778,2.4325,3.905138889,1271.711875,0.8025,1.295,158.4420139,0.001388889,50.76388889,14.34965278,37.97763889,41.37590278,7.961319444,478.5951389
15-12-2022,981.7822917,-6.723125,267.8319444,-7.651041667,93.41083333,3.742152778,3.450138889,0.291597222,2.188611111,3.514375,1282.093333,0.684791667,1.252013889,160.1725694,0,0,50.08416667,68.9725,75.06319444,8.407708333,475.4090278
16-12-2022,987.0618056,-6.845833333,267.2988194,-7.887152778,92.33055556,3.666111111,3.371736111,0.294097222,2.127638889,3.416111111,1289.557014,0.983263889,1.624583333,145.2365278,0,0,45.92055556,71.47736111,77.39298611,7.937430556,472.1944444
17-12-2022,999.2410417,-4.987430556,268.2224306,-5.838958333,93.94930556,4.253541667,3.9625,0.291319444,2.470277778,3.965347222,1296.199514,1.063958333,1.734027778,186.9794444,0,0,52.20673611,83.27833333,94.28013889,8.464375,446.025
18-12-2022,1004.147222,-6.8775,265.9593056,-9.291944444,83.76416667,3.822083333,3.076875,0.744930556,1.908333333,3.064722222,1312.561944,1.698472222,2.886805556,176.6458333,0,0,51.83659722,81.67923611,90.01465278,8.417638889,447.8263889
19-12-2022,997.1172917,1.305486111,274.6835417,-1.592638889,81.70631944,6.760625,5.59875,1.162638889,3.501527778,5.616944444,1263.003542,3.359305556,5.109236111,173.0041667,0.021527778,131.8055556,12.16638889,27.19763889,29.59319444,10.46916667,439.6715278
20-12-2022,991.1852778,5.155277778,279.0108333,3.136597222,86.85784722,8.848680556,7.668055556,1.180347222,4.826597222,7.736597222,1237.093056,1.990833333,3.246180556,178.2068056,0.003472222,23.125,9.944027778,20.70743056,23.648125,14.81819444,446.2875
21-12-2022,985.8214583,7.108680556,281.4055556,6.29625,94.68819444,10.16402778,9.590416667,0.573958333,6.073611111,9.72875,1220.916528,2.511111111,3.886180556,187.3868056,0.003472222,63.05555556,23.055,46.37354167,55.66819444,16.29909722,444.4298611
22-12-2022,979.9777083,8.392777778,283.1770139,7.745,95.76666667,11.07006944,10.57541667,0.494652778,6.740625,10.79236111,1207.643056,2.332083333,3.68875,200.7020139,0.025,101.1111111,13.998125,29.38576389,34.78138889,17.295625,433.7423611
23-12-2022,978.5263889,8.576527778,283.4809722,7.603402778,93.87708333,11.20340278,10.45569444,0.747152778,6.672847222,10.68527778,1205.100625,1.734236111,2.891041667,191.4631944,0.025,105.6944444,16.70298611,34.60090278,39.83263889,17.70388889,432.2041667
24-12-2022,985.8525694,8.949166667,283.2536806,6.438819444,84.72909722,11.52944444,9.660694444,1.868680556,6.118402778,9.800486111,1212.984861,2.033680556,4.010138889,223.3222222,0.002083333,16.94444444,26.62305556,52.85777778,73.90138889,17.604375,425.7013889
25-12-2022,989.5846528,6.680555556,280.6723611,5.609375,93.30486111,10.10472222,9.25625,0.848541667,5.841736111,9.357083333,1227.856458,2.269236111,3.532916667,192.2086111,0,0.347222222,25.79215278,50.54715278,65.75326389,16.15875,438.225
26-12-2022,987.7514583,9.709930556,283.8597222,7.530694444,86.48354167,12.13895833,10.42944444,1.709930556,6.594722222,10.55986111,1211.694653,2.979305556,4.559236111,217.2368056,0.024305556,62.01388889,14.78944444,30.76486111,37.16645833,18.2525,428.3111111
27-12-2022,997.8861806,3.805416667,277.1229167,0.682291667,80.19965278,8.059444444,6.428472222,1.631111111,4.016597222,6.441736111,1252.135694,3.073541667,5.078611111,221.4513889,0,0,39.86493056,72.95694444,87.86951389,12.95361111,425.3034722
28-12-2022,989.7992361,6.152361111,280.1256944,2.909444444,79.94534722,9.568055556,7.563611111,2.004791667,4.768263889,7.644444444,1231.09375,4.367083333,6.338680556,195.1916667,0,0.625,27.49638889,52.87486111,62.85180556,14.36208333,426.6909722
29-12-2022,982.0615278,9.804236111,284.4231944,5.813819444,76.269375,12.17152778,9.258680556,2.9125,5.885138889,9.428333333,1204.790694,4.807708333,7.324513889,207.1631944,0,5,16.35680556,32.94041667,45.15708333,17.463125,425.8854167
30-12-2022,986.1108333,7.725972222,282.0026389,4.184513889,78.33680556,10.57097222,8.282777778,2.288333333,5.242013889,8.401597222,1219.189931,3.892291667,5.903611111,197.9527778,0.003472222,17.43055556,41.64486111,76.67513889,92.77375,16.22243056,426.8131944
31-12-2022,985.7072917,15.02395833,289.3621528,10.25659722,73.92652778,17.24625,12.54736111,4.698611111,7.955833333,12.72888889,1185.900625,5.980555556,9.297916667,201.8236111,0,0,23.77819444,46.85166667,55.05520833,21.50736111,423.3076389
01-01-2023,991.33,14.31361111,288.1803472,7.462708333,63.54895833,16.37638889,10.35215278,6.024166667,6.521041667,10.44201389,1196.613889,4.549791667,6.754236111,199.0940278,0,0,30.50409722,58.74319444,68.38652778,21.61458333,426.6291667
02-01-2023,991.72125,13.3325,287.1665972,6.59625,65.17222222,15.48069444,9.771597222,5.709097222,6.150763889,9.852222222,1201.537014,3.573055556,5.369652778,218.4333333,0.019444444,29.79166667,36.571875,69.38791667,84.39541667,21.48791667,427.2277778
03-01-2023,1001.446458,6.744583333,279.7788889,4.085138889,83.70152778,9.899444444,8.205486111,1.693263889,5.112222222,8.194513889,1242.591458,2.015347222,3.07125,214.5902778,0.004166667,1.319444444,51.30770833,93.28694444,97.09118056,16.33569444,430.2215278
04-01-2023,992.8704861,7.407152778,281.13625,4.698055556,83.35673611,10.47111111,8.610902778,1.860347222,5.415416667,8.677986111,1228.958472,5.97875,8.836736111,205.74875,0.000694444,6.180555556,13.56229167,28.28944444,31.91354167,14.67979167,429.34375
05-01-2023,990.8975694,9.876041667,283.7684722,6.053472222,77.33930556,12.22034722,9.401944444,2.817777778,5.923541667,9.488819444,1215.291181,2.533472222,5.373680556,238.3932639,0.004166667,30.48611111,36.09291667,68.66076389,108.5125694,18.33041667,427.6729167
06-01-2023,993.1925694,8.624375,282.3259722,6.782569444,88.499375,11.23597222,9.893472222,1.342222222,6.219652778,9.961805556,1223.294861,2.215277778,3.524166667,201.9926389,0.001388889,22.29166667,16.54763889,34.53013889,42.7075,17.87840278,432.2895833
07-01-2023,989.9852778,8.230138889,282.1915278,5.5675,83.47145833,10.92270833,9.089305556,1.8325,5.730347222,9.180694444,1221.400833,2.331180556,3.470069444,186.0030556,0,0,8.448263889,17.99604167,20.62513889,17.43673611,430.2326389
08-01-2023,979.8915278,7.550694444,282.3369444,4.815138889,82.82354167,10.42743056,8.626666667,1.801319444,5.494583333,8.804305556,1212.050764,2.842222222,4.155972222,195.5170833,0,0,19.74527778,39.75638889,44.24472222,16.32805556,431.4111111
09-01-2023,975.1618056,6.479166667,281.64875,4.15875,85.32291667,9.70125,8.242708333,1.458333333,5.275277778,8.454236111,1211.003889,2.632291667,4.125069444,210.7979167,0.002777778,55.41666667,31.42256944,60.46131944,84.32284722,15.63423611,429.3270833
10-01-2023,990.6391667,5.214583333,279.1136111,2.121319444,80.51069444,8.871388889,7.127777778,1.742847222,4.488263889,7.196458333,1236.376597,2.498472222,4.036805556,218.7460417,0,1.180555556,21.08152778,41.80833333,46.96597222,14.64902778,427.9270833
11-01-2023,987.1895833,6.753055556,280.936875,4.670902778,86.59243056,9.897916667,8.597777778,1.300486111,5.436111111,8.710416667,1224.629097,3.700833333,5.529722222,205.4222222,0.009027778,75.97222222,12.78888889,27.08020833,30.24930556,15.22611111,428.0270833
12-01-2023,985.2294444,8.564583333,282.9170833,5.055416667,78.57833333,11.19388889,8.786180556,2.407777778,5.566527778,8.919097222,1214.238056,7.579444444,11.11520833,210.0388889,0,0,20.540625,41.77368056,46.93854167,15.39215278,425.5243056
13-01-2023,983.0799306,8.245763889,282.7734722,4.742083333,78.83520833,10.95979167,8.623263889,2.335902778,5.475555556,8.773194444,1213.032361,4.280833333,6.692847222,208.6993056,0.017361111,32.01388889,38.19736111,71.02416667,99.03784722,16.25576389,424.3513889
14-01-2023,984.9461111,6.976388889,281.3475,3.636388889,79.28104167,10.03895833,7.960902778,2.078125,5.045694444,8.087222222,1221.168264,4.996597222,7.611944444,200.2416667,0.004166667,43.05555556,23.86409722,46.23645833,51.16291667,14.69930556,425.3402778
15-01-2023,976.2499306,6.111319444,281.1883333,3.166944444,81.58590278,9.521527778,7.798680556,1.722708333,4.986736111,7.991805556,1214.224583,4.468333333,7.159791667,215.0451389,0.016666667,46.45833333,25.94923611,49.50868056,56.75569444,14.43513889,423.6881944
16-01-2023,965.8115972,4.347361111,280.2760417,-0.103194444,73.37305556,8.368611111,6.072291667,2.295833333,3.919236111,6.286527778,1209.619097,4.584236111,6.950902778,190.2326389,0,0.486111111,47.87729167,86.22833333,104.9147917,12.66034722,426.1263889
17-01-2023,960.9671528,2.334722222,278.6406944,-1.803541667,74.54972222,7.281875,5.392777778,1.888888889,3.499236111,5.614097222,1212.672222,3.64,5.520486111,208.7872222,0,3.194444444,49.04368056,87.03444444,103.383125,11.75076389,429.7
18-01-2023,968.7944444,-0.745,274.8879167,-2.370625,88.79416667,5.805555556,5.143541667,0.661736111,3.309861111,5.310208333,1236.481667,1.423402778,2.429305556,133.0365278,0.000694444,107.2222222,15.73354167,32.18034722,36.06201389,9.28375,438.6541667
19-01-2023,979.6305556,-2.455277778,272.2917361,-3.837986111,90.84243056,5.225833333,4.664097222,0.562013889,2.966666667,4.760277778,1258.602847,2.460069444,3.905625,195.355625,0.000694444,37.01388889,78.96736111,107.6152778,117.9895833,9.422638889,442.2534722
20-01-2023,989.4350694,-1.083611111,272.8951389,-2.130833333,92.898125,5.673194444,5.228402778,0.445,3.293611111,5.284930556,1264.411181,0.792708333,1.333055556,146.5466667,0,0,57.9325,91.27159722,110.8514583,9.865694444,448.8493056
21-01-2023,998.4049306,-1.476805556,271.7972917,-1.890972222,97.03194444,5.501736111,5.333958333,0.167777778,3.33,5.342777778,1277.673819,2.505069444,4.657638889,93.77875,0.030555556,241.8055556,10.33222222,21.89770833,26.03527778,8.045277778,435.7222222
22-01-2023,1001.005486,-0.200694444,272.8724306,-0.201111111,99.99444444,6.019583333,6.019305556,0.000347222,3.748472222,6.013055556,1274.658333,3.685486111,5.229930556,30.93597222,0.002083333,341.9444444,9.577222222,22.775625,25.65861111,7.865,436.1159722
23-01-2023,1008.282569,0.100902778,272.6071528,0.100833333,100,6.154305556,6.154305556,0,3.805555556,6.102916667,1282.4675,3.084722222,4.429583333,38.03888889,0,13.125,12.82055556,28.95895833,33.19236111,8.649166667,442.7319444
24-01-2023,1010.794792,0.25875,272.5698611,0.215208333,99.68958333,6.224027778,6.204722222,0.019444444,3.827083333,6.138611111,1284.908194,2.7725,4.031736111,51.39826389,0,18.81944444,11.98944444,26.21444444,30.83013889,8.800625,437.0263889
25-01-2023,1004.693611,-0.790972222,271.9957639,-1.104722222,97.73263889,5.765208333,5.634861111,0.130138889,3.495416667,5.608333333,1282.324306,1.647152778,2.565416667,162.2867361,0,0,13.81159722,29.29381944,31.31930556,10.09541667,438.3569444
26-01-2023,995.2453472,-2.452708333,271.0672222,-2.554652778,99.24444444,5.100069444,5.061666667,0.03875,3.169236111,5.084652778,1278.320208,1.018263889,1.896041667,252.5254861,0,20.76388889,8.639375,19.29236111,21.45993056,8.697083333,439.9618056
27-01-2023,996.354375,-0.73875,272.6964583,-0.742013889,99.975,5.802291667,5.800902778,0.001458333,3.628819444,5.822222222,1271.349583,2.073958333,3.173541667,65.59222222,0.004861111,222.1527778,15.56347222,32.08159722,37.150625,8.878055556,444.0034722
28-01-2023,1000.998125,-0.941041667,272.1317361,-2.312638889,90.58236111,5.70875,5.190694444,0.518402778,3.232083333,5.186111111,1278.535347,2.400972222,3.700277778,95.7925,0.000694444,41.66666667,14.97486111,31.03006944,34.09888889,8.230833333,429.8354167
29-01-2023,999.4364583,-3.375902778,269.8188194,-4.966527778,88.79784722,4.793472222,4.233055556,0.560555556,2.638958333,4.235902778,1288.567222,2.185347222,3.152013889,209.6569444,0,0,48.23833333,94.60854167,103.7600694,8.478958333,431.1027778
30-01-2023,987.9010417,2.205277778,276.3161806,-0.098541667,84.81006944,7.244652778,6.110833333,1.133958333,3.857152778,6.186875,1247.009583,3.938888889,7.094097222,229.3277778,0.000694444,9.305555556,38.78881944,76.52013889,119.6350694,10.57895833,429.5979167
31-01-2023,992.5238889,3.82125,277.56625,0.900277778,81.286875,8.045763889,6.531319444,1.515277778,4.103472222,6.580694444,1245.259653,3.103125,5.736111111,233.0166667,0.00625,26.11111111,29.82659722,61.23229167,74.13090278,12.26611111,427.5173611
01-02-2023,988.5297917,4.540277778,278.6075694,1.022222222,78.4025,8.487152778,6.582291667,1.905694444,4.151527778,6.657916667,1237.017569,3.242847222,6.619236111,245.4881944,0.04375,33.54166667,54.80340278,102.0454861,138.2899306,12.91694444,427.1951389
02-02-2023,993.6599306,3.207013889,276.8607639,0.997569444,85.66680556,7.699930556,6.573541667,1.126805556,4.125069444,6.615,1249.436389,2.623819444,4.645625,249.325,0.009722222,54.23611111,20.93916667,42.89784722,46.22819444,11.78138889,426.15625
03-02-2023,993.5883333,6.174652778,279.8397917,3.863611111,85.68527778,9.537569444,8.111944444,1.425625,5.095486111,8.166388889,1235.404306,2.931319444,6.106319444,236.390625,0.030555556,114.7222222,16.24055556,33.89354167,42.50493056,14.07451389,425.8111111
04-02-2023,1007.473889,1.694166667,274.2613194,-0.757708333,84.25020833,6.951944444,5.815208333,1.136597222,3.600347222,5.775,1274.24625,1.677430556,3.195486111,163.4684722,0.010416667,35.55555556,45.30125,85.11104167,110.3904167,11.23527778,428.0888889
05-02-2023,1009.879167,-1.376388889,271.0113194,-2.510902778,92.2875,5.582083333,5.09875,0.483541667,3.146388889,5.049027778,1292.085139,1.040486111,1.694236111,179.3955556,0,0,34.90354167,71.8375,80.189375,9.538263889,440.0277778
06-02-2023,1011.738194,-0.169513889,272.0710417,-0.846111111,95.22708333,6.044305556,5.757847222,0.286736111,3.547708333,5.691319444,1288.360139,2.137430556,3.523333333,106.1836806,0,115,18.79541667,38.79611111,46.09215278,9.475763889,439.3854167
07-02-2023,1014.0075,-2.977708333,269.0998611,-4.573541667,89.60944444,4.950277778,4.353472222,0.596597222,2.674444444,4.293333333,1305.412639,1.361666667,2.105625,113.4299306,0,0,90.94708333,156.8508333,166.6034722,8.941875,447.1166667
08-02-2023,1012.123403,-2.75375,269.4677778,-6.203888889,79.82965278,5.171875,3.844305556,1.328333333,2.365555556,3.798194444,1302.362569,1.669930556,2.696319444,180.66,0,0,108.4946528,172.714375,178.1884722,10.19055556,451.3652778
09-02-2023,1006.625208,-1.900486111,270.7389583,-6.791805556,70.77527778,5.442083333,3.683055556,1.759444444,2.278680556,3.659027778,1291.184861,2.080208333,3.229652778,195.5044444,0,0,102.8032639,176.9088194,183.9413194,10.09548611,438.1979167
10-02-2023,1008.806458,0.362083333,272.8274306,-2.909097222,79.09715278,6.450555556,4.990902778,1.459513889,3.082986111,4.946805556,1282.676181,1.54125,2.822083333,204.4822222,0,5.138888889,74.83125,137.5608333,162.520625,11.05104167,444.3013889
11-02-2023,1005.906458,4.370555556,277.0531944,2.353402778,86.88972222,8.478263889,7.358194444,1.120833333,4.562222222,7.313958333,1259.306181,1.854236111,3.601736111,211.2220139,0.000694444,0.833333333,33.82145833,68.57527778,80.01986111,13.92784722,437.5298611
12-02-2023,1010.813819,6.532222222,278.8230556,6.115902778,97.2125,9.719375,9.439791667,0.280069444,5.829097222,9.33875,1254.589722,2.012361111,3.067430556,221.6257639,0.001388889,0,24.96888889,52.13659722,57.79354167,16.19347222,434.5097222
13-02-2023,1011.218056,4.071944444,276.3381944,3.323888889,95.12673611,8.259583333,7.793611111,0.465763889,4.807569444,7.706458333,1267.088194,1.327291667,2.028611111,191.8779167,0,0,60.18125,115.5709722,132.2034722,15.74305556,435.2034722
14-02-2023,1008.198194,2.468472222,274.9778472,1.449930556,93.85305556,7.630347222,6.920625,0.709444444,4.282847222,6.866944444,1271.331875,1.221666667,1.93625,144.8472222,0,0,96.75756944,180.3029167,190.6411806,13.88715278,446.5756944
15-02-2023,1001.235833,3.213263889,276.2686111,0.360416667,84.32333333,8.263472222,6.356180556,1.9075,3.958958333,6.349236111,1259.594306,1.252361111,2.076805556,176.9015278,0,0,108.72,199.0463194,206.3102083,14.64020833,446.5854167
16-02-2023,997.9066667,5.114861111,278.4325,1.185138889,78.00458333,9.229444444,6.734166667,2.495486111,4.208888889,6.748680556,1246.475764,1.81875,3.074583333,177.94125,0,8.888888889,103.6759028,182.4353472,199.7256944,15.14680556,443.9395833
17-02-2023,992.0917361,10.33486111,284.1305556,7.20375,81.04243056,12.68118056,10.23118056,2.449513889,6.441527778,10.31451389,1214.464514,4.609444444,7.411041667,212.1826389,0.017361111,20.97222222,45.95881944,92.06215278,103.7935417,18.07430556,429.8909722
18-02-2023,991.3122917,9.977152778,283.835,7.530277778,85.21368056,12.31118056,10.40840278,1.902638889,6.556875,10.49923611,1214.901597,3.024166667,5.866111111,227.96375,0.0125,61.59722222,43.90638889,88.76701389,113.8529861,18.298125,426.1069444
19-02-2023,993.2495833,6.432291667,280.1264583,5.414444444,93.36319444,9.730763889,9.037708333,0.692430556,5.681666667,9.102916667,1233.441528,2.038958333,3.616527778,209.1540972,0.070833333,119.7916667,32.03916667,64.80493056,88.61027778,15.79375,428.1361111
20-02-2023,993.8227083,9.042291667,282.695,4.745694444,75.67722222,11.71625,8.5975,3.118402778,5.399375,8.652291667,1222.997708,3.050972222,5.635972222,223.2623611,0.006944444,23.33333333,88.01715278,163.77875,193.6763194,17.74020833,426.7361111
21-02-2023,991.2965278,10.15048611,284.0096528,6.303958333,77.00361111,12.43513889,9.563055556,2.872777778,6.021875,9.646041667,1214.513681,2.239097222,4.368194444,257.2022917,0,0,53.60881944,105.4429861,161.1505556,19.06243056,425.4229167
22-02-2023,988.1779167,10.38395833,284.5007639,7.354930556,82.24798611,12.77444444,10.28534722,2.488958333,6.500138889,10.40902778,1209.442431,1.409236111,2.297916667,177.4223611,0,0,99.06375,185.2748611,196.2611806,20.85847222,433.68125
23-02-2023,986.2267361,8.99,283.2607639,7.574861111,91.13548611,11.54798611,10.44361111,1.104097222,6.613263889,10.58923611,1212.869931,0.895694444,1.625486111,200.5872917,0,12.63888889,47.56881944,93.79388889,105.5811806,19.4375,452.9340278
24-02-2023,979.1211111,4.830486111,279.6619444,3.422222222,91.20826389,8.683611111,7.873888889,0.809652778,5.014861111,8.037777778,1223.319444,1.865486111,3.715069444,255.3083333,0.027777778,95.625,53.30236111,104.460625,125.3065972,15.19048611,432.7958333
25-02-2023,978.1091667,1.673263889,276.5703472,-0.80875,83.71180556,6.924722222,5.799166667,1.126180556,3.698125,5.931597222,1237.113542,2.298055556,4.892708333,226.1107639,0.005555556,89.02777778,56.50270833,110.0159722,149.8598611,10.84451389,425.7840278
26-02-2023,992.6631944,-0.938819444,272.7859028,-4.113263889,79.83256944,5.715833333,4.517013889,1.198333333,2.836527778,4.552083333,1268.1775,3.005208333,4.830347222,58.82784722,0.003472222,191.9444444,77.70916667,147.8582639,197.1240972,8.103541667,427.6972222
27-02-2023,1001.003681,-1.544236111,271.5282639,-4.181527778,82.81409722,5.5175,4.501388889,1.015833333,2.801736111,4.496666667,1281.776597,1.941180556,3.020138889,76.54833333,0,17.43055556,92.43916667,167.7991667,204.2304167,9.019930556,439.1145833
28-02-2023,1002.935,-0.428888889,272.4925694,-4.396944444,75.76375,5.958819444,4.416597222,1.541805556,2.743888889,4.403888889,1279.014792,2.517777778,3.858472222,76.32861111,0,0,127.1238194,228.56,272.2382639,9.026666667,435.6548611
01-03-2023,1000.362569,-0.160208333,272.9621528,-4.420833333,74.42854167,6.174236111,4.40125,1.772916667,2.741458333,4.399930556,1274.623403,2.013958333,3.026041667,102.4518056,0,0,155.4393056,252.5965278,260.4485417,9.990902778,441.5083333
02-03-2023,995.9958333,1.655833333,275.1227083,-3.221736111,71.99034722,7.045,4.879444444,2.165486111,3.053541667,4.899791667,1260.423958,2.344375,3.555694444,69.15027778,0,0,146.7390278,258.784375,266.2745139,11.09340278,440.9652778
03-03-2023,996.6075694,-0.793680556,272.6213194,-1.592847222,94.46388889,5.774791667,5.437986111,0.336666667,3.400763889,5.456527778,1272.107014,1.580972222,2.54375,141.1671528,0,1.527777778,37.24986111,75.06111111,82.84201389,9.685902778,432.0965278
04-03-2023,993.2320833,2.967361111,276.6545139,0.599166667,84.53381944,7.608819444,6.402430556,1.206805556,4.019652778,6.446944444,1250.105417,1.585902778,3.292847222,248.8395833,0.001388889,7.847222222,42.08854167,84.54881944,99.62631944,12.97090278,426.0888889
05-03-2023,987.1093056,2.331597222,276.505625,-1.156597222,77.73895833,7.238958333,5.616805556,1.622083333,3.547361111,5.690625,1245.581597,1.821111111,3.553541667,249.4802083,0.005555556,7.291666667,44.97402778,88.70340278,109.6233333,12.28194444,425.5881944
06-03-2023,978.4584722,1.187777778,276.0517361,-0.588472222,88.21166667,6.702083333,5.862013889,0.840138889,3.735138889,5.991111111,1239.715069,1.440347222,2.480347222,205.5627083,0.002777778,40.48611111,53.63715278,105.0434722,127.0359722,11.87631944,435.5916667
07-03-2023,971.6509028,3.05125,278.4828472,-0.236805556,79.868125,7.677986111,6.012638889,1.665555556,3.85875,6.188472222,1222.715,5.153680556,7.769305556,222.3505556,0.027777778,102.2222222,78.08458333,148.0334722,183.263125,11.73111111,427.7590278
08-03-2023,970.4271528,0.899513889,276.4134028,0.885208333,99.89652778,6.530555556,6.524236111,0.006388889,4.192569444,6.724027778,1230.456667,1.010625,1.6325,150.7894444,0.041666667,408.3333333,28.05395833,64.84229167,74.645,11.79256944,433.9583333
09-03-2023,969.0273611,4.8275,280.4877778,4.533888889,98.09513889,8.852708333,8.633125,0.219236111,5.558611111,8.904791667,1210.457986,1.547569444,2.456666667,155.7485417,0.061111111,196.1111111,47.79548611,100.0302083,128.8880556,14.50798611,440.0361111
10-03-2023,964.2533333,9.302291667,285.4081944,5.916805556,79.81430556,11.84590278,9.3475,2.498611111,6.052013889,9.693819444,1184.984236,5.136875,7.942083333,207.2125,0.0125,79.16666667,107.1909722,200.8946528,273.3104167,17.63166667,427.2819444
11-03-2023,980.4533333,0.657638889,275.3590278,-3.063194444,76.71722222,6.431527778,4.8925,1.539166667,3.111041667,4.991944444,1245.093611,2.496180556,5.140555556,258.4756944,0.005555556,70.83333333,77.78527778,147.4134028,213.9822222,10.11576389,428.3840278
12-03-2023,985.1678472,1.817777778,276.1474306,-0.933541667,82.95638889,7.29,5.934097222,1.355763889,3.757638889,6.025763889,1245.670556,2.656319444,4.179930556,188.8006944,0,5.972222222,81.02888889,151.5683333,184.6659722,11.56833333,435.6798611
13-03-2023,975.8229167,11.18527778,286.3351389,8.126111111,81.76826389,13.494375,10.92493056,2.570069444,6.997291667,11.20104167,1190.636806,4.673541667,7.209375,198.4819444,0.043055556,59.375,87.301875,170.4916667,228.0156944,18.93965278,425.5590278
14-03-2023,971.1785417,8.622986111,284.146875,5.263333333,79.86909722,11.495625,9.048888889,2.447013889,5.822708333,9.327013889,1196.753333,3.955625,6.646944444,224.8305556,0.022916667,36.59722222,76.851875,149.7254167,255.8997917,17.04034722,424.94375
